link,text,date,is-retweet,external-link,quoted-post,pictures,videos,gifs,name,username,profile_id,avatar,comments,retweets,quotes,likes
https://twitter.com/mirandayaver/status/1710769038261907817#m,"Regardless of your views on Israel and Palestine, characterizing this attack and loss of civilians’ lives as an “opportunity” for a political party is immensely crass and, um, not particularly pro-life.","Oct 7, 2023 · 9:28 PM UTC",False,,"{'link': 'https://twitter.com/TheSWPrincess/status/1710762283759010243#m', 'text': 'Republican National Committee chair Ronna McDaniel says the Hamas attack on Israel is a great opportunity for Republican candidates.  Stay classy, GOP.', 'user': {'name': 'Leia🌻', 'username': '@TheSWPrincess', 'profile_id': '1691586085690675200', 'avatar': 'https://pbs.twimg.com/profile_images/1691586085690675200/bA3bGVo2_mini.jpg'}, 'date': 'Oct 7, 2023 · 9:01 PM UTC', 'pictures': [], 'videos': ['https://video.twimg.com/ext_tw_video/1710762269468934145/pu/pl/cyOhpxXok_bps4dI.m3u8?tag=12&container=fmp4&v=2f0'], 'gifs': []}",[],[],[],"Miranda Yaver, PhD",@mirandayaver,1678798429609250822,https://pbs.twimg.com/profile_images/1678798429609250822/4rLOlUCI_bigger.jpg,8,46,4,176
https://twitter.com/Americares/status/1710763025471324163#m,Americares is actively monitoring the conflict within Israel & Palestine. We're communicating with partners in the region to understand their needs. Our thoughts are with all those affected. For #Americares emergency response updates visit: https://www.americares.org/crisis-alerts/ #NotATarget,"Oct 7, 2023 · 9:04 PM UTC",False,,{},['https://pbs.twimg.com/media/F73SbW-XAAACRcI.jpg'],[],[],Americares,@Americares,1011974090893037568,https://pbs.twimg.com/profile_images/1011974090893037568/DXpy5J0H_bigger.jpg,0,1,0,4
https://twitter.com/AlexReimer1/status/1710714477383954645#m,"Twitter will never die, because where else can we have such insightful and open discourse about deeply complex issues like Israel-Palestine? 🤡","Oct 7, 2023 · 5:51 PM UTC",False,,{},[],[],[],Alex Reimer,@AlexReimer1,1677354726336102400,https://pbs.twimg.com/profile_images/1677354726336102400/f5WUJpxR_bigger.jpg,3,0,0,12
https://twitter.com/VoteRandyFine/status/1710708014192218200#m,"From the river to the sea, Palestine will never be.    Never existed.  Doesn’t exist.  And after today, never will.  #ReclaimTheMount","Oct 7, 2023 · 5:25 PM UTC",False,,{},[],[],[],Rep. Randy Fine,@VoteRandyFine,565567843702296576,https://pbs.twimg.com/profile_images/565567843702296576/cSbPJBWM_bigger.jpeg,5,3,3,20
https://twitter.com/AlexanderPayton/status/1710695859241853099#m,Typical “freedom fighter” behavior. Kidnapping women and children as hostages or worse.  Turn Palestine into a sea of cobalt and glass.,"Oct 7, 2023 · 4:37 PM UTC",False,,"{'link': 'https://twitter.com/QudsNen/status/1710582464719016133#m', 'text': 'Media Coverage: ""A female Israeli settler, along with her children, have been captured and brought to the Gaza Strip by Palestinian freedom fighters.""', 'user': {'name': 'Quds News Network', 'username': '@QudsNen', 'profile_id': '1539542607864504320', 'avatar': 'https://pbs.twimg.com/profile_images/1539542607864504320/Hiysv5k__mini.jpg'}, 'date': 'Oct 7, 2023 · 9:06 AM UTC', 'pictures': ['https://pbs.twimg.com/media/F701mJcXgAAiX72.jpg'], 'videos': [], 'gifs': []}",[],[],[],Payton Alexander,@AlexanderPayton,1332138228028203009,https://pbs.twimg.com/profile_images/1332138228028203009/c2rNU8JN_bigger.jpg,2,6,0,43
https://twitter.com/AlexanderPayton/status/1710694281831133374#m,"Westerners who take Palestinians at their word, do not avert your eyes when they show you their actions. Judge them by that instead.   Palestine does not want a two state solution. They never have, and never will. They may now learn what a one state solution means.","Oct 7, 2023 · 4:31 PM UTC",False,,"{'link': 'https://twitter.com/billroggio/status/1710680647478428064#m', 'text': ""These videos are stunning. This will shake the Israeli nation to the core. I am not sure Hamas, Palestinian Jihad, and other groups realize the implications of what they've done here. There is no going back for the Israelis, the public may never accept a two state solution."", 'user': {'name': 'Bill Roggio', 'username': '@billroggio', 'profile_id': '65849037', 'avatar': 'https://pbs.twimg.com/profile_images/65849037/bill-embedded-thumb_mini.jpg'}, 'date': 'Oct 7, 2023 · 3:37 PM UTC', 'pictures': [], 'videos': [], 'gifs': []}",[],[],[],Payton Alexander,@AlexanderPayton,1332138228028203009,https://pbs.twimg.com/profile_images/1332138228028203009/c2rNU8JN_bigger.jpg,5,13,0,110
https://twitter.com/anyaparampil/status/1710688970097430615#m,"Just as Christians believe that Jesus Christ died for the sins of all mankind, Palestinians die for the collective sins of the West today.  Our weapons spill the blood of their innocents into the soil of the Holy Land on a daily basis. But Palestine, too, will rise again.","Oct 7, 2023 · 4:10 PM UTC",False,,{},[],[],[],Anya Parampil,@anyaparampil,1726664282211815424,https://pbs.twimg.com/profile_images/1726664282211815424/nldx2fGk_bigger.jpg,21,68,0,332
https://twitter.com/StellaEscoTV/status/1710683744401854968#m,Israel has a right to defend itself.   Israeli Air Force destroyed the 'Palestine Tower' in Gaza affiliated with Hamas.,"Oct 7, 2023 · 3:49 PM UTC",False,,{},[],['https://video.twimg.com/ext_tw_video/1710680579186831360/pu/pl/CaWojHrxFzvFocvp.m3u8?tag=12&container=fmp4&v=d7d'],[],Stella Escobedo,@StellaEscoTV,1494160992812421126,https://pbs.twimg.com/profile_images/1494160992812421126/xOg5RNip_bigger.jpg,6,5,0,21
https://twitter.com/coachNicodemo/status/1710657727033209020#m,"That’s an opinion, Israel and the US being allies is a fact. I firmly believe that Palestine should be a state, however being funded by countries that oppose the US makes it way more complicated. We also need to push back on the nonsense that US aid to Iran funded this…","Oct 7, 2023 · 2:05 PM UTC",False,,{},[],[],[],Anthony Nicodemo(he/him/his)🏳️‍🌈🇺🇸🏀,@coachNicodemo,1613572733182349312,https://pbs.twimg.com/profile_images/1613572733182349312/80Va4Bsg_bigger.jpg,1,0,0,0
https://twitter.com/patricia_vasc/status/1710654971505426501#m,"Brasil on Israel and Palestine: “As President of @UN Security Council, Brazil will call an emergency meeting of the Body”","Oct 7, 2023 · 1:55 PM UTC",False,,{},[],[],[],Patrícia Vasconcellos,@patricia_vasc,1415672394954334214,https://pbs.twimg.com/profile_images/1415672394954334214/fO90uDJX_bigger.jpg,0,1,0,2
https://twitter.com/Arightside/status/1710650097158045826#m,"This is a major miscalculation by Palestine. Their only defense against Israel’s superior weapons and army was public opinion.  There’s no defending an unprovoked barrage of 5,000 rockets and terrorist invasions.  If Gaza is not soon rubble, I will be very surprised.","Oct 7, 2023 · 1:35 PM UTC",False,,{},['https://pbs.twimg.com/media/F71zMJuXoAA2HFO.jpg'],[],[],Armstrong Williams 🇺🇸,@Arightside,1408815300427104264,https://pbs.twimg.com/profile_images/1408815300427104264/acehbU_H_bigger.jpg,2,2,0,9
https://twitter.com/JohnNetworQ/status/1710649269320057205#m,This world is just a restless shxt hole rn . Look at Israel and Palestine blowing each other to shxt . I really don't think those 2 can ever coexist peacefully. Sad,"Oct 7, 2023 · 1:32 PM UTC",False,,{},[],[],[],John NetworQ,@JohnNetworQ,1651190124435103747,https://pbs.twimg.com/profile_images/1651190124435103747/DOuZyA8A_bigger.jpg,0,0,0,0
https://twitter.com/Akshobh/status/1710646778171723858#m,This is going to lead to a humanitarian disaster and displacement of epic proportions.  #Israel #Palestine #Gaza https://invidious.projectsegfau.lt/hcxVGFZWfA8?si=kya-IvAvTQNeZ3xF,"Oct 7, 2023 · 1:22 PM UTC",False,,{},[],[],[],Akshobh Giridharadas,@Akshobh,951467028572852224,https://pbs.twimg.com/profile_images/951467028572852224/rn-3zqjP_bigger.jpg,0,0,0,1
https://twitter.com/coachNicodemo/status/1710638772008714360#m,"No matter how you feel about the Israeli/Palestine conflict, Israel is an ally of the United States and Hamas is a terrorist group funded by Iran and Russia. The US must stand with Israel and defend them at all costs.","Oct 7, 2023 · 12:50 PM UTC",False,,{},[],[],[],Anthony Nicodemo(he/him/his)🏳️‍🌈🇺🇸🏀,@coachNicodemo,1613572733182349312,https://pbs.twimg.com/profile_images/1613572733182349312/80Va4Bsg_bigger.jpg,1,1,0,3
